schema,table,column,data_type,enum_allowed_values,is_nullable,column_default,is_identity,generated_kind,is_primary_key,is_unique,fk_schema,fk_table,fk_column,check_expression
public,athlete_coach,athlete_id,uuid,null,false,null,false,null,true,false,public,athletes,athlete_id,null
public,athlete_coach,athlete_id,uuid,null,false,null,false,null,true,false,public,athletes,athlete_id,null
public,athlete_coach,coach_id,uuid,null,false,null,false,null,true,false,public,coaches,coach_id,null
public,athlete_coach,coach_id,uuid,null,false,null,false,null,true,false,public,coaches,coach_id,null
public,athlete_coach,created_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
public,athlete_coach,updated_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
public,athlete_coach,status,text,null,true,'pending'::text,false,null,false,false,null,null,null,null
public,athlete_coach,requester_id,uuid,null,true,null,false,null,false,false,null,null,null,null
public,athletes,athlete_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,athletes,first_name,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,last_name,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,date_of_birth,date,null,true,null,false,null,false,false,null,null,null,null
public,athletes,gender,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,nationality,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,email,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,address,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,city,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,country,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,phone_number,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,notes,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,photo,text,null,true,null,false,null,false,false,null,null,null,null
public,athletes,parent_id,uuid,null,true,null,false,null,false,false,public,xxx_parents,parent_id,null
public,athletes,parent_id,uuid,null,true,null,false,null,false,false,public,xxx_parents,parent_id,null
public,athletes,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,athletes,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,athletes,user_id,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,athletes,user_id,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,athletes,profile_id,uuid,null,true,null,false,null,false,false,public,profiles,id,null
public,clubs,club_id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
public,clubs,club_name,text,null,true,null,false,null,false,false,null,null,null,null
public,clubs,logo,text,null,true,null,false,null,false,false,null,null,null,null
public,clubs,address,text,null,true,null,false,null,false,false,null,null,null,null
public,clubs,city,text,null,true,null,false,null,false,false,null,null,null,null
public,clubs,country,text,null,true,null,false,null,false,false,null,null,null,null
public,clubs,established_date,date,null,true,null,false,null,false,false,null,null,null,null
public,coaches,coach_id,uuid,null,false,null,false,null,true,false,public,profiles,id,null
public,coaches,first_name,text,null,true,null,false,null,false,false,null,null,null,null
public,coaches,last_name,text,null,true,null,false,null,false,false,null,null,null,null
public,coaches,email,text,null,true,null,false,null,false,false,null,null,null,null
public,coaches,phone_number,text,null,true,null,false,null,false,false,null,null,null,null
public,coaches,address,text,null,true,null,false,null,false,false,null,null,null,null
public,coaches,city,text,null,true,null,false,null,false,false,null,null,null,null
public,coaches,country,text,null,true,null,false,null,false,false,null,null,null,null
public,coaches,photo,text,null,true,null,false,null,false,false,null,null,null,null
public,coaches,profile_id,uuid,null,true,null,false,null,false,false,public,profiles,id,null
public,coaches,coach_code,text,null,true,null,false,null,false,true,null,null,null,null
public,competition_records,competition_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,competition_records,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,competition_records,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,competition_records,competition_date,date,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,competition_name,text,null,false,null,false,null,false,false,null,null,null,null
public,competition_records,distance,integer,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,qualification_rank,integer,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,final_rank,integer,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,location,text,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,competition_type,text,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,environment,text,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,bow_type,text,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,logo,text,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,max_score,integer,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,created_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
public,competition_records,updated_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
public,competition_records,qualification_score,integer,null,false,null,false,null,false,false,null,null,null,null
public,competition_records,is_deleted,boolean,null,false,false,false,null,false,false,null,null,null,null
public,competition_records,age_group,smallint,null,true,null,false,null,false,false,public,age_groups,age_group_id,null
public,competition_records,team_result,integer,null,true,null,false,null,false,false,null,null,null,null
public,competition_records,team_type,integer,null,true,null,false,null,false,false,null,null,null,null
public,daily_quotes,id,bigint,null,false,null,true,null,true,false,null,null,null,null
public,daily_quotes,dailyQuote_en,text,null,false,null,false,null,false,false,null,null,null,null
public,daily_quotes,dailyQuote_tr,text,null,false,null,false,null,false,false,null,null,null,null
public,daily_quotes,author,text,null,true,null,false,null,false,false,null,null,null,null
public,daily_quotes,author_visible,boolean,null,false,false,false,null,false,false,null,null,null,null
public,daily_quotes,quote_visible,boolean,null,false,true,false,null,false,false,null,null,null,null
public,faqs,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,"CHECK ((category = ANY (ARRAY['general'::text, 'athlete'::text, 'coach'::text])))"
public,faqs,category,text,null,false,null,false,null,false,false,null,null,null,"CHECK ((category = ANY (ARRAY['general'::text, 'athlete'::text, 'coach'::text])))"
public,faqs,question_tr,text,null,false,null,false,null,false,false,null,null,null,"CHECK ((category = ANY (ARRAY['general'::text, 'athlete'::text, 'coach'::text])))"
public,faqs,question_en,text,null,false,null,false,null,false,false,null,null,null,"CHECK ((category = ANY (ARRAY['general'::text, 'athlete'::text, 'coach'::text])))"
public,faqs,answer_tr,text,null,false,null,false,null,false,false,null,null,null,"CHECK ((category = ANY (ARRAY['general'::text, 'athlete'::text, 'coach'::text])))"
public,faqs,answer_en,text,null,false,null,false,null,false,false,null,null,null,"CHECK ((category = ANY (ARRAY['general'::text, 'athlete'::text, 'coach'::text])))"
public,faqs,icon,text,null,false,null,false,null,false,false,null,null,null,"CHECK ((category = ANY (ARRAY['general'::text, 'athlete'::text, 'coach'::text])))"
public,faqs,is_visible,boolean,null,true,true,false,null,false,false,null,null,null,"CHECK ((category = ANY (ARRAY['general'::text, 'athlete'::text, 'coach'::text])))"
public,faqs,created_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,"CHECK ((category = ANY (ARRAY['general'::text, 'athlete'::text, 'coach'::text])))"
public,faqs,updated_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,"CHECK ((category = ANY (ARRAY['general'::text, 'athlete'::text, 'coach'::text])))"
public,organized_competition_participants,participant_id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
public,organized_competition_participants,organized_competition_id,uuid,null,true,null,false,null,false,false,public,organized_competitions,organized_competition_id,null
public,organized_competition_participants,organized_competition_id,uuid,null,true,null,false,null,false,false,public,organized_competitions,organized_competition_id,null
public,organized_competition_participants,gender,text,null,true,null,false,null,false,false,null,null,null,null
public,organized_competition_participants,equipment,text,null,true,null,false,null,false,false,null,null,null,null
public,organized_competition_participants,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,organized_competition_participants,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,organized_competition_participants,age_group,smallint,null,true,null,false,null,false,false,public,age_groups,age_group_id,null
public,organized_competition_participants,status,text,null,false,'pending'::text,false,null,false,false,null,null,null,null
public,organized_competition_participants,classification_id,uuid,null,true,null,false,null,false,false,public,organized_competitions_classifications,id,null
public,organized_competition_participants,visible_id,text,null,true,null,false,null,false,false,public,profiles,visible_id,null
public,organized_competition_participants,first_name,text,null,true,null,false,null,false,false,null,null,null,null
public,organized_competition_participants,last_name,text,null,true,null,false,null,false,false,null,null,null,null
public,organized_competition_participants,user_id,uuid,null,false,null,false,null,false,false,public,profiles,id,null
public,organized_competition_participants,participant_role,character varying(20),null,true,'athlete'::character varying,false,null,false,false,null,null,null,null
public,organized_competition_participants_duplicate,participant_id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
public,organized_competition_participants_duplicate,organized_competition_id,uuid,null,true,null,false,null,false,false,public,organized_competitions,organized_competition_id,null
public,organized_competition_participants_duplicate,organized_competition_id,uuid,null,true,null,false,null,false,false,public,organized_competitions,organized_competition_id,null
public,organized_competition_participants_duplicate,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,organized_competition_participants_duplicate,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,organized_competition_participants_duplicate,gender,text,null,true,null,false,null,false,false,null,null,null,null
public,organized_competition_participants_duplicate,equipment,text,null,true,null,false,null,false,false,null,null,null,null
public,organized_competition_participants_duplicate,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,organized_competition_participants_duplicate,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,organized_competition_participants_duplicate,age_group,smallint,null,true,null,false,null,false,false,public,age_groups,age_group_id,null
public,organized_competition_participants_duplicate,status,text,null,false,'pending'::text,false,null,false,false,null,null,null,null
public,organized_competition_participants_duplicate,classification_id,uuid,null,true,null,false,null,false,false,public,organized_competitions_classifications,id,null
public,organized_competition_participants_duplicate,visible_id,text,null,true,null,false,null,false,false,public,profiles,visible_id,null
public,organized_competition_participants_duplicate,first_name,text,null,true,null,false,null,false,false,null,null,null,null
public,organized_competition_participants_duplicate,last_name,text,null,true,null,false,null,false,false,null,null,null,null
public,organized_competitions,organized_competition_id,uuid,null,false,null,false,null,true,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,name,text,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,type,text,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,distance,integer,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,environment,text,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,start_date,date,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,end_date,date,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,created_by,uuid,null,true,null,false,null,false,false,auth,users,id,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,created_by,uuid,null,true,null,false,null,false,false,auth,users,id,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,organizing_club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,organizing_club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,description,text,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,competition_date,date,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,registration_start_date,date,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,registration_end_date,date,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,status,text,null,true,'draft'::text,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,is_deleted,boolean,null,false,false,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions,competition_visible_id,text,null,true,null,false,null,false,false,null,null,null,"CHECK ((status = ANY (ARRAY['draft'::text, 'active'::text, 'completed'::text, 'cancelled'::text])))"
public,organized_competitions_classifications,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
public,organized_competitions_classifications,competition_id,uuid,null,true,null,false,null,false,false,public,organized_competitions,organized_competition_id,null
public,organized_competitions_classifications,name,text,null,false,null,false,null,false,false,null,null,null,null
public,organized_competitions_classifications,bow_type,text,null,false,null,false,null,false,false,null,null,null,null
public,organized_competitions_classifications,environment,text,null,false,null,false,null,false,false,null,null,null,null
public,organized_competitions_classifications,distance,integer,null,false,null,false,null,false,false,null,null,null,null
public,organized_competitions_classifications,created_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
public,organized_competitions_classifications,updated_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
public,organized_competitions_classifications,gender,text,null,false,null,false,null,false,false,null,null,null,null
public,organized_competitions_classifications,age_group_id,integer,null,true,null,false,null,false,false,public,age_groups,age_group_id,null
public,organized_qualifications,id,bigint,null,false,null,true,null,true,false,null,null,null,null
public,organized_qualifications,created_at,timestamp with time zone,null,false,now(),false,null,false,false,null,null,null,null
public,organized_qualifications,updated_at,timestamp with time zone,null,true,'2025-10-04 17:03:37.553673+00'::timestamp with time zone,false,null,false,false,null,null,null,null
public,organized_qualifications,qualification_sets_data,text,null,true,null,false,null,false,false,null,null,null,null
public,organized_qualifications,qualification_total_score,bigint,null,true,null,false,null,false,false,null,null,null,null
public,organized_qualifications,participant_id,uuid,null,true,null,false,null,false,false,public,organized_competition_participants,participant_id,null
public,profiles,id,uuid,null,false,null,false,null,true,false,auth,users,id,null
public,profiles,first_name,text,null,true,null,false,null,false,false,null,null,null,null
public,profiles,last_name,text,null,true,null,false,null,false,false,null,null,null,null
public,profiles,role,user_role,"athlete, coach, viewer, admin, staff",true,null,false,null,false,false,null,null,null,null
public,profiles,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,profiles,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,profiles,birth_date,date,null,true,null,false,null,false,false,null,null,null,null
public,profiles,photo_url,text,null,true,null,false,null,false,false,null,null,null,null
public,profiles,address,text,null,true,null,false,null,false,false,null,null,null,null
public,profiles,phone_number,text,null,true,null,false,null,false,false,null,null,null,null
public,profiles,gender,text,null,false,null,false,null,false,false,null,null,null,null
public,profiles,visible_id,character varying(12),null,true,null,false,null,false,true,null,null,null,null
public,profiles,nationality,text,null,true,null,false,null,false,false,null,null,null,null
public,profiles,city,text,null,true,null,false,null,false,false,null,null,null,null
public,profiles,country,text,null,true,null,false,null,false,false,null,null,null,null
public,profiles,notes,text,null,true,null,false,null,false,false,null,null,null,null
public,profiles,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,profiles,valid_days,integer,null,true,100,false,null,false,false,null,null,null,null
public,profiles,last_valid_days_decrement_date,date,null,true,null,false,null,false,false,null,null,null,null
public,team_types,team_type_id,integer,null,false,null,true,null,true,false,null,null,null,null
public,team_types,team_type_en,text,null,true,null,false,null,false,false,null,null,null,null
public,team_types,team_type_tr,text,null,true,null,false,null,false,false,null,null,null,null
public,terms_and_conditions,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
public,terms_and_conditions,version,character varying(10),null,false,null,false,null,false,false,null,null,null,null
public,terms_and_conditions,language_code,character varying(5),null,false,null,false,null,false,false,null,null,null,null
public,terms_and_conditions,title,text,null,false,null,false,null,false,false,null,null,null,null
public,terms_and_conditions,content,text,null,false,null,false,null,false,false,null,null,null,null
public,terms_and_conditions,effective_date,timestamp with time zone,null,false,now(),false,null,false,false,null,null,null,null
public,terms_and_conditions,is_active,boolean,null,true,true,false,null,false,false,null,null,null,null
public,terms_and_conditions,created_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
public,terms_and_conditions,updated_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
public,training_sessions,id,uuid,null,false,uuid_generate_v4(),false,null,true,false,null,null,null,null
public,training_sessions,user_id,uuid,null,false,null,false,null,false,true,auth,users,id,null
public,training_sessions,date,timestamp with time zone,null,false,now(),false,null,false,false,null,null,null,null
public,training_sessions,distance,integer,null,false,null,false,null,false,false,null,null,null,null
public,training_sessions,bow_type,text,null,false,null,false,null,false,false,null,null,null,null
public,training_sessions,is_indoor,boolean,null,false,true,false,null,false,false,null,null,null,null
public,training_sessions,notes,text,null,true,null,false,null,false,false,null,null,null,null
public,training_sessions,total_arrows,integer,null,false,0,false,null,false,false,null,null,null,null
public,training_sessions,total_score,integer,null,true,0,false,null,false,false,null,null,null,null
public,training_sessions,average,"numeric(5,2)",null,true,0,false,null,false,false,null,null,null,null
public,training_sessions,created_at,timestamp with time zone,null,false,now(),false,null,false,true,null,null,null,null
public,training_sessions,updated_at,timestamp with time zone,null,false,now(),false,null,false,false,null,null,null,null
public,training_sessions,x_count,integer,null,false,0,false,null,false,false,null,null,null,null
public,training_sessions,training_session_name,text,null,true,null,false,null,false,false,null,null,null,null
public,training_sessions,arrows_per_series,integer,null,true,null,false,null,false,false,null,null,null,null
public,training_sessions,coach_seen,boolean,null,true,false,false,null,false,false,null,null,null,null
public,training_sessions,is_deleted,boolean,null,false,false,false,null,false,false,null,null,null,null
public,training_sessions,training_type,training_type,"strength, endurance, technique, score, target",true,'score'::training_type,false,null,false,false,null,null,null,null
public,training_sessions,duration,bigint,null,true,null,false,null,false,false,null,null,null,null
public,training_sessions,arrows,smallint[],null,true,null,false,null,false,false,null,null,null,null
public,training_sessions,series_data,text,null,true,null,false,null,false,false,null,null,null,null
public,training_sessions,ten_count,integer,null,true,null,false,null,false,false,null,null,null,null
public,training_sessions,target_face,text,null,true,null,false,null,false,false,null,null,null,null
public,user_terms_acceptances,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
public,user_terms_acceptances,user_id,uuid,null,false,null,false,null,false,true,auth,users,id,null
public,user_terms_acceptances,terms_id,uuid,null,false,null,false,null,false,true,public,terms_and_conditions,id,null
public,user_terms_acceptances,accepted_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
public,user_terms_acceptances,ip_address,inet,null,true,null,false,null,false,false,null,null,null,null
public,user_terms_acceptances,user_agent,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_admins,admin_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_admins,user_id,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_admins,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_admins,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_app_subscription_payments,payment_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_app_subscription_payments,subscription_id,uuid,null,true,null,false,null,false,false,public,xxx_app_subscriptions,subscription_id,null
public,xxx_app_subscription_payments,subscription_id,uuid,null,true,null,false,null,false,false,public,xxx_app_subscriptions,subscription_id,null
public,xxx_app_subscription_payments,payment_date,date,null,true,null,false,null,false,false,null,null,null,null
public,xxx_app_subscription_payments,amount,numeric,null,true,null,false,null,false,false,null,null,null,null
public,xxx_app_subscription_payments,status,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_app_subscription_payments,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_app_subscription_payments,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_app_subscriptions,subscription_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_app_subscriptions,user_id,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_app_subscriptions,user_id,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_app_subscriptions,start_date,date,null,true,null,false,null,false,false,null,null,null,null
public,xxx_app_subscriptions,end_date,date,null,true,null,false,null,false,false,null,null,null,null
public,xxx_app_subscriptions,monthly_fee,numeric,null,true,null,false,null,false,false,null,null,null,null
public,xxx_app_subscriptions,status,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_app_subscriptions,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_app_subscriptions,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_club_coach,club_id,uuid,null,false,null,false,null,true,false,public,clubs,club_id,null
public,xxx_club_coach,club_id,uuid,null,false,null,false,null,true,false,public,clubs,club_id,null
public,xxx_club_coach,coach_id,uuid,null,false,null,false,null,true,false,public,coaches,coach_id,null
public,xxx_club_coach,coach_id,uuid,null,false,null,false,null,true,false,public,coaches,coach_id,null
public,xxx_club_membership_payments,payment_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_club_membership_payments,membership_id,uuid,null,true,null,false,null,false,false,public,xxx_club_memberships,membership_id,null
public,xxx_club_membership_payments,membership_id,uuid,null,true,null,false,null,false,false,public,xxx_club_memberships,membership_id,null
public,xxx_club_membership_payments,payment_date,date,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_membership_payments,amount,numeric,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_membership_payments,status,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_membership_payments,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_club_membership_payments,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_club_memberships,membership_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_club_memberships,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_club_memberships,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_club_memberships,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_club_memberships,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_club_memberships,start_date,date,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_memberships,end_date,date,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_memberships,monthly_fee,numeric,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_memberships,status,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_memberships,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_club_memberships,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_club_staff,staff_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_club_staff,first_name,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,last_name,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,email,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,phone_number,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,address,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,city,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,country,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,photo,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,role,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_club_staff,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_force_update,id,bigint,null,false,null,true,null,true,false,null,null,null,null
public,xxx_force_update,update_required,boolean,null,true,null,false,null,false,false,null,null,null,null
public,xxx_group_members,group_id,uuid,null,false,null,false,null,true,false,public,xxx_groups,group_id,null
public,xxx_group_members,group_id,uuid,null,false,null,false,null,true,false,public,xxx_groups,group_id,null
public,xxx_group_members,user_id,uuid,null,false,null,false,null,true,false,auth,users,id,null
public,xxx_group_members,user_id,uuid,null,false,null,false,null,true,false,auth,users,id,null
public,xxx_groups,group_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_groups,group_name,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_groups,created_by,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_groups,created_by,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_groups,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_groups,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_messages,message_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_messages,sender_id,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_messages,sender_id,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_messages,group_id,uuid,null,true,null,false,null,false,false,public,xxx_groups,group_id,null
public,xxx_messages,group_id,uuid,null,true,null,false,null,false,false,public,xxx_groups,group_id,null
public,xxx_messages,title,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_messages,content,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_messages,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_messages,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_news,news_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_news,title,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_news,content,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_news,photo,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_news,source_link,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_news,created_by,uuid,null,true,null,false,null,false,false,public,xxx_admins,admin_id,null
public,xxx_news,created_by,uuid,null,true,null,false,null,false,false,public,xxx_admins,admin_id,null
public,xxx_news,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_news,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_news_target_audience,news_id,uuid,null,false,null,false,null,true,false,public,xxx_news,news_id,null
public,xxx_news_target_audience,news_id,uuid,null,false,null,false,null,true,false,public,xxx_news,news_id,null
public,xxx_news_target_audience,target_group,text,null,false,null,false,null,true,false,null,null,null,null
public,xxx_organized_elimination_matches,match_id,uuid,null,false,null,false,null,true,false,null,null,null,null
